Município;Data da Ocorrência;Número da Ocorrência;Desastre;IDHM;Receita Corrente Líquida;PIB;População;Prefeito;Pessoas Afetadas;Prejuízo Público;Prejuízo Privado;Recebeu Ajuda?;Material;Quantidade;Data da Solicitação;Data do Envio
Santo Antônio do Sudoeste;12/07/2015 02:00;225/2015;Tempestade Local/Convectiva - Granizo;0,671;R$ 58.197.994,83;R$ 577.653,86;23.673;Ricardo Antonio Ortina;3.692;R$ 2.660.384,94;R$ 1.170.000,00;Não;-;-;-;-
Alto Paraíso;11/07/2015 17:00;207/2015;Tempestade Local/Convectiva - Granizo;0,678;R$ 25.084.736,33;R$ 104.320,05;3.055;Dércio Jardim Junior;155;R$ 3.000,00;R$ 2.000,00;Não;-;-;-;-
Iporã;11/07/2015 17:00;238/2015;Enxurradas;0,706;R$ 55.679.052,16;R$ 443.046,22;15.746;SERGIO LUIZ BORGES;5.000;R$ 1.220.000,00;R$ 2.650.000,00;Não;-;-;-;-
Congonhinhas;10/07/2015 20:00;232/2015;Tempestade Local/Convectiva - Granizo;0,668;R$ 35.828.691,13;R$ 264.170,28;8.320;José Olegário Ribeiro Lopes;1.600;R$ 479.789,11;R$ 3.485.523,63;Não;-;-;-;-
Indianópolis;10/07/2015 17:30;214/2015;Tempestade Local/Convectiva - Granizo;0,724;R$ 26.176.158,13;R$ 467.159,74;4.448;JULIANO TREVISAN CORDEIRO;300;R$ 60.000,00;R$ 60.000,00;Não;-;-;-;-
Rondon;10/07/2015 17:20;218/2015;Tempestade Local/Convectiva - Vendaval;0,713;-;R$ 334.177,77;9.097;Roberto Aparecido Corredato;408;R$ 560.000,00;R$ 670.000,00;Não;-;-;-;-
Floresta;10/07/2015 17:00;209/2015;Tempestade Local/Convectiva - Granizo;0,736;R$ 32.150.102,53;R$ 261.777,79;10.458;Ademir Luiz Maciel;448;R$ 90.000,00;R$ 60.000,00;Não;-;-;-;-
Mauá da Serra;10/07/2015 16:45;206/2015;Tempestade Local/Convectiva - Granizo;0,652;R$ 37.819.679,90;R$ 356.943,43;9.383;Hermes Wicthoff;1.011;R$ 13.000,00;R$ 300.000,00;Não;-;-;-;-
Nova Londrina;10/07/2015 16:30;205/2015;Tempestade Local/Convectiva - Granizo;0,758;R$ 45.699.379,78;R$ 397.788,08;12.923;Otávio Henrique Grendene Bono;1.512;R$ 833.000,00;R$ 7.000,00;Não;-;-;-;-
Araruna;10/07/2015 14:30;204/2015;Tempestade Local/Convectiva - Granizo;0,704;R$ 49.291.988,11;R$ 533.492,39;14.485;Leandro Cesar de Oliveira;201;R$ 120.000,00;R$ 0,00;Não;-;-;-;-
Campo Mourão;10/07/2015 14:00;257/2015;Tempestade Local/Convectiva - Granizo;0,757;R$ 373.242.888,22;R$ 4.587.663,74;99.432;Tauillo Tezelli;502;R$ 1.110.000,00;R$ 5.200.000,00;Não;-;-;-;-
Janiópolis;10/07/2015 13:30;203/2015;Tempestade Local/Convectiva - Granizo;0,696;R$ 24.835.421,02;R$ 250.313,57;5.870;ISMAEL JOSÉ DEZANOSKI;700;R$ 107.000,00;R$ 205.000,00;Não;-;-;-;-
Umuarama;08/07/2015 09:00;201/2015;Enxurradas;0,761;R$ 411.396.190,08;R$ 3.671.606,77;117.095;HERMES PIMENTEL DA SILVA;800;R$ 7.113.862,04;R$ 0,00;Não;-;-;-;-
Marquinho;19/02/2015 01:00;77/2015;Enxurradas;0,614;R$ 28.878.432,92;R$ 107.534,73;4.504;ELIO BOLZON JUNIOR;3.700;R$ 1.650.000,00;R$ 45.000,00;Não;-;-;-;-
Santa Tereza do Oeste;17/02/2015 17:00;79/2015;Enxurradas;0,705;R$ 43.674.356,04;R$ 527.075,40;13.174;Elio Marciniak;180;R$ 1.240.000,00;R$ 3.000.000,00;Não;-;-;-;-
Rondon;17/02/2015 08:00;75/2015;Enxurradas;0,713;-;R$ 334.177,77;9.097;Roberto Aparecido Corredato;53;R$ 549.580,00;R$ 90.000,00;Não;-;-;-;-
Engenheiro Beltrão;22/12/2014 15:00;630/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,73;R$ 45.638.223,63;R$ 553.561,89;12.454;ADALMIR JOSÉ GARBIM JUNIOR;800;R$ 137.300,00;R$ 0,00;Não;-;-;-;-
Rio Branco do Sul;22/12/2014 09:40;620/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,679;R$ 94.337.833,48;R$ 1.014.497,14;37.558;KARIME FAYAD;2.613;R$ 1.890.000,00;R$ 1.900.000,00;Não;-;-;-;-
Santa Inês;25/11/2014 15:00;606/2014;Enxurradas;0,717;R$ 13.938.020,71;R$ 52.003,31;1.748;Bruno Vieira Luvisotto;131;R$ 649.000,00;R$ 5.000,00;Não;-;-;-;-
Ampére;06/11/2014 21:30;584/2014;Tempestade Local/Convectiva - Granizo;0,709;R$ 63.868.293,28;R$ 650.067,25;19.620;Disnei Luquini;6.000;R$ 980.000,00;R$ 610.000,00;Não;-;-;-;-
Almirante Tamandaré;17/10/2014 17:00;561/2014;Tempestade Local/Convectiva - Granizo;0,699;R$ 240.342.184,21;R$ 1.692.822,35;119.825;Gerson Denilson Colodel;2.004;R$ 1.900.000,00;R$ 9.200.000,00;Não;-;-;-;-
Campo Largo;17/10/2014 16:30;552/2014;Tempestade Local/Convectiva - Granizo;0,745;R$ 367.503.433,24;R$ 4.719.806,61;136.327;MAURICIO ROBERTO RIVABEM;110.000;R$ 8.780.000,00;R$ 83.295.000,00;Não;-;-;-;-
Honório Serpa;01/10/2014 14:00;531/2014;Enxurradas;0,683;R$ 26.147.327,10;R$ 237.380,91;4.941;Luciano Dias;3.000;R$ 600.000,00;R$ 0,00;Não;-;-;-;-
Mato Rico;01/10/2014 08:00;496/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,632;R$ 20.665.710,10;R$ 98.002,38;3.267;EDELIR DE JESUS RIBEIRO DA SILVA;161;R$ 920.000,00;R$ 45.000,00;Não;-;-;-;-
Nova Laranjeiras;01/10/2014 01:00;535/2014;Enxurradas;0,642;R$ 35.604.558,84;R$ 253.309,45;12.074;FÁBIO ROBERTO DOS SANTOS;200;R$ 1.800.000,00;R$ 0,00;Não;-;-;-;-
Ibema;30/09/2014 22:30;526/2014;Tempestade Local/Convectiva - Vendaval;0,685;R$ 21.416.822,94;R$ 168.622,15;6.218;VIVIANE COMIRAN;600;R$ 357.500,00;R$ 670.000,00;Não;-;-;-;-
Bom Jesus do Sul;29/09/2014 11:40;508/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,697;R$ 17.818.808,91;R$ 91.758,58;3.980;HELIO JOSÉ SURDI;1.200;R$ 280.000,00;R$ 0,00;Não;-;-;-;-
Roncador;27/09/2014 08:00;505/2014;Enxurradas;0,681;R$ 48.451.419,83;R$ 538.514,87;11.251;Vivaldo Lessa Moreira;1.500;R$ 1.920.500,00;R$ 8.250.000,00;Não;-;-;-;-
Ariranha do Ivaí;26/09/2014 19:30;519/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,67;R$ 15.927.306,02;R$ 125.318,35;2.329;THIAGO EPIFANIO DA SILVA;500;R$ 510.000,00;R$ 5.300.000,00;Não;-;-;-;-
Rosário do Ivaí;26/09/2014 08:00;515/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,662;R$ 19.061.041,30;R$ 114.361,64;5.435;Ilton Shiguemi Kuroda;2.500;R$ 330.000,00;R$ 750.000,00;Não;-;-;-;-
Peabiru;25/09/2014 15:00;494/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,723;R$ 49.063.284,63;R$ 425.195,46;13.346;Julio Cezar Frare;1.004;R$ 0,00;R$ 2.308.000,00;Não;-;-;-;-
Reserva;02/09/2014 18:20;451/2014;Tempestade Local/Convectiva - Granizo;0,618;R$ 77.075.756,36;R$ 679.765,86;24.573;LUCAS MACHADO RIBEIRO;1.000;R$ 298.000,00;R$ 6.450.000,00;Não;-;-;-;-
Tibagi;02/09/2014 18:20;450/2014;Tempestade Local/Convectiva - Granizo;0,664;R$ 103.921.138,63;R$ 1.183.930,99;19.961;Artur Ricardo Nolte;850;R$ 205.000,00;R$ 8.750.000,00;Não;-;-;-;-
Marmeleiro;02/09/2014 16:20;446/2014;Tempestade Local/Convectiva - Granizo;0,722;R$ 55.950.342,69;R$ 541.286,83;15.901;PAULO JAIR PILATI;8.003;R$ 740.000,00;R$ 425.000,00;Não;-;-;-;-
Reserva do Iguaçu;02/09/2014 15:40;442/2014;Tempestade Local/Convectiva - Granizo;0,648;R$ 33.842.286,61;R$ 238.381,58;6.553;Vitorio Antunes de Paula;4.811;R$ 650.000,00;R$ 1.750.000,00;Não;-;-;-;-
Renascença;02/09/2014 15:00;443/2014;Tempestade Local/Convectiva - Granizo;0,733;R$ 31.356.049,67;R$ 341.045,86;6.841;IDALIR JOÃO ZANELLA;960;R$ 412.000,00;R$ 160.000,00;Não;-;-;-;-
Campo Bonito;02/09/2014 14:36;441/2014;Tempestade Local/Convectiva - Granizo;0,681;R$ 20.540.368,90;R$ 240.610,61;4.027;MARIO WEBER;2.003;R$ 11.500,00;R$ 1.354.500,00;Não;-;-;-;-
Cafezal do Sul;24/07/2014 10:30;400/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,692;R$ 19.969.355,76;R$ 130.646,88;4.473;Mario Junio Kazuo da Silva;100;R$ 300.000,00;R$ 0,00;Não;-;-;-;-
Palmas;02/07/2014 12:15;385/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,66;R$ 131.602.153,89;R$ 1.371.649,25;48.247;Kosmos Panayotis Nicolaou;2.160;R$ 4.500.000,00;R$ 0,00;Não;-;-;-;-
Roncador;09/06/2014 20:30;197/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,681;R$ 48.451.419,83;R$ 538.514,87;11.251;Vivaldo Lessa Moreira;2.508;R$ 1.234.000,00;R$ 800.000,00;Não;-;-;-;-
Cafelândia;09/06/2014 17:00;268/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,748;R$ 87.158.463,02;R$ 2.094.173,49;18.997;CULESTINO KIARA;698;R$ 1.040.000,00;R$ 617.000,00;Não;-;-;-;-
São Jorge do Patrocínio;09/06/2014 15:23;307/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,676;R$ 39.533.826,31;R$ 190.839,61;6.504;José Carlos Baraldi;200;R$ 25.000,00;R$ 38.000,00;Não;-;-;-;-
Jaboti;09/06/2014 14:20;296/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,718;R$ 24.638.515,53;R$ 124.235,15;5.427;RÉGIS WILLIAM SIQUEIRA RODRIGUES;220;R$ 78.520,81;R$ 0,00;Não;-;-;-;-
Ariranha do Ivaí;09/06/2014 13:00;277/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,67;R$ 15.927.306,02;R$ 125.318,35;2.329;THIAGO EPIFANIO DA SILVA;260;R$ 29.000,00;R$ 1.030.000,00;Não;-;-;-;-
Fernandes Pinheiro;09/06/2014 10:00;316/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,645;R$ 33.856.924,66;R$ 225.375,80;6.255;Cleonice Aparecida Kufener Schuck;3.571;R$ 94.720,00;R$ 7.000,00;Não;-;-;-;-
Ortigueira;09/06/2014 08:00;270/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,609;R$ 131.687.020,70;R$ 2.719.416,67;24.192;ARY DE OLIVEIRA MATTOS;6.530;R$ 3.310.000,00;R$ 1.250.000,00;Não;-;-;-;-
Renascença;09/06/2014 06:00;342/2014;Enxurradas;0,733;R$ 31.356.049,67;R$ 341.045,86;6.841;IDALIR JOÃO ZANELLA;3.300;R$ 106.000,00;R$ 60.000,00;Não;-;-;-;-
Rio Negro;09/06/2014 00:00;281/2014;Inundações;0,76;R$ 96.847.461,00;R$ 1.200.021,83;31.324;JAMES KARSON VALÉRIO;9.471;R$ 4.250.000,00;R$ 1.430.000,00;Não;-;-;-;-
Borrazópolis;08/06/2014 22:10;330/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,717;R$ 24.726.733,29;R$ 230.984,49;7.735;DALTON FERNANDES MOREIRA;96;R$ 301.250,00;R$ 0,00;Não;-;-;-;-
Porto Vitória;08/06/2014 21:00;289/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,685;R$ 18.356.898,77;R$ 82.649,85;3.562;Marisa de Fatima Ilkiu de Souza;515;R$ 247.340,50;R$ 1.125.000,00;Não;-;-;-;-
Palmeira;08/06/2014 20:00;303/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,718;R$ 129.253.909,95;R$ 1.538.216,56;33.855;Sérgio Luís Belich;20.000;R$ 570.000,00;R$ 0,00;Não;-;-;-;-
Cruz Machado;08/06/2014 18:30;214/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,664;R$ 55.990.269,03;R$ 441.263,02;15.978;Antonio Luis Szaykowski;4.310;R$ 942.000,00;R$ 14.540.000,00;Não;-;-;-;-
Catanduvas;08/06/2014 17:50;252/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,678;R$ 34.961.575,05;R$ 347.799,55;10.446;Moises Aparecido De Souza;10.467;R$ 11.162.244,00;R$ 9.405.500,00;Não;-;-;-;-
Anahy;08/06/2014 17:46;251/2014;Enxurradas;0,695;R$ 17.473.862,32;R$ 120.667,94;2.918;Carlos Antonio Reis;720;R$ 1.097.800,00;R$ 0,00;Não;-;-;-;-
União da Vitória;08/06/2014 16:10;243/2014;Inundações;0,74;R$ 176.751.768,09;R$ 1.615.202,66;55.033;BACHIR ABBAS;52.616;R$ 50.930.000,00;R$ 41.300.000,00;Não;-;-;-;-
Ramilândia;08/06/2014 16:00;315/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,63;R$ 19.343.266,71;R$ 94.015,31;4.221;Edson dos Santos;1.600;R$ 377.500,00;R$ 80.000,00;Não;-;-;-;-
Santa Cruz de Monte Castelo;08/06/2014 15:00;324/2014;Inundações;0,71;R$ 29.088.729,78;R$ 359.883,31;8.613;Francisco Antonio Boni;35;R$ 415.000,00;R$ 2.000.000,00;Não;-;-;-;-
Salto do Lontra;08/06/2014 14:30;325/2014;Enxurradas;0,718;R$ 46.532.022,14;R$ 468.650,01;15.223;FERNANDO ALBERTO CADORE;3.000;R$ 1.000.000,00;R$ 300.000,00;Não;-;-;-;-
Quarto Centenário;08/06/2014 14:20;295/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,71;R$ 24.205.949,43;R$ 341.466,17;4.201;WILSON AKIO ABE;370;R$ 300.000,00;R$ 1.000.000,00;Não;-;-;-;-
Virmond;08/06/2014 14:00;284/2014;Enxurradas;0,722;R$ 21.251.778,39;R$ 174.637,88;3.811;Neimar Granoski;112;R$ 280.000,00;R$ 240.000,00;Não;-;-;-;-
Mirador;08/06/2014 12:30;262/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,68;R$ 15.315.517,94;R$ 130.115,43;2.238;FABIANO MARCOS DA SILVA TRAVAIN;1.909;R$ 15.000,00;R$ 10.000,00;Não;-;-;-;-
Santa Lúcia;08/06/2014 12:30;228/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,687;R$ 18.470.482,99;R$ 145.927,68;3.644;Renato Tonidandel;190;R$ 6.550.000,00;R$ 4.780.000,00;Não;-;-;-;-
General Carneiro;08/06/2014 11:30;226/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,652;R$ 36.351.409,25;R$ 357.997,04;11.062;Joel Ricardo Martins Ferreira;5.250;R$ 30.000,00;R$ 0,00;Não;-;-;-;-
Boa Vista da Aparecida;08/06/2014 10:10;285/2014;Enxurradas;0,67;R$ 30.872.108,10;R$ 180.590,89;7.924;Leonir Antunes dos Santos;717;R$ 3.250.000,00;R$ 1.300.000,00;Não;-;-;-;-
Antônio Olinto;08/06/2014 10:00;337/2014;Enxurradas;0,656;R$ 24.322.178,19;R$ 214.145,95;7.018;Alan Jaros;410;R$ 55.100,00;R$ 0,00;Não;-;-;-;-
Boa Esperança do Iguaçu;08/06/2014 10:00;255/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,70;R$ 17.748.547,80;R$ 117.740,20;2.455;GIVANILDO TRUMI;2.764;R$ 460.000,00;R$ 1.553.630,00;Não;-;-;-;-
Dois Vizinhos;08/06/2014 10:00;225/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,767;R$ 136.500.566,92;R$ 1.796.591,56;44.869;Luis Carlos Turatto;320;R$ 330.000,00;R$ 1.000.000,00;Não;-;-;-;-
Ipiranga;08/06/2014 10:00;351/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,652;R$ 52.002.170,64;R$ 568.979,93;14.142;Douglas Davi Cruz;4.583;R$ 220.000,00;R$ 11.550.000,00;Não;-;-;-;-
Paulo Frontin;08/06/2014 10:00;287/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,708;R$ 20.121.184,55;R$ 383.424,40;6.343;Jamil Pech;3.165;R$ 673.000,00;R$ 2.336.000,00;Não;-;-;-;-
Coronel Vivida;08/06/2014 09:00;240/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,723;R$ 80.966.879,42;R$ 729.193,59;23.331;Anderson Manique Barreto;130;R$ 659.400,00;R$ 2.108.529,31;Não;-;-;-;-
Inácio Martins;08/06/2014 09:00;292/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,60;R$ 46.846.448,12;R$ 235.035,74;9.670;Edemetrio Benato Junior;5.590;R$ 3.523.000,00;R$ 1.300.000,00;Não;-;-;-;-
Ivatuba;08/06/2014 09:00;308/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,766;R$ 18.935.861,67;R$ 140.322,76;2.708;SERGIO JOSÉ SANTI;60;R$ 50.000,00;R$ 125.000,00;Não;-;-;-;-
Mangueirinha;08/06/2014 09:00;227/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,688;R$ 85.514.123,41;R$ 1.561.954,57;16.603;Elidio Zimerman de Moraes;112;R$ 5.216.000,00;R$ 6.100.000,00;Não;-;-;-;-
São Pedro do Iguaçu;08/06/2014 09:00;347/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,683;R$ 23.993.663,12;R$ 253.114,17;5.784;JOSÉ AROLDO MALVESTIO;2.436;R$ 750.000,00;R$ 598.100,00;Não;-;-;-;-
Bituruna;08/06/2014 08:30;234/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,667;R$ 57.991.477,75;R$ 443.580,52;15.533;Rodrigo Rossoni;2.600;R$ 15.785.000,00;R$ 9.150.000,00;Não;-;-;-;-
Coronel Domingos Soares;08/06/2014 08:00;317/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,60;R$ 32.649.689,16;R$ 229.581,71;5.649;JANDIR BANDIERA;837;R$ 2.428.000,00;R$ 877.630,00;Não;-;-;-;-
Doutor Camargo;08/06/2014 08:00;241/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,746;R$ 21.242.949,84;R$ 218.827,40;6.327;Édilen Henrique Xavier;46;R$ 0,00;R$ 328.000,00;Não;-;-;-;-
Espigão Alto do Iguaçu;08/06/2014 08:00;273/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,636;R$ 20.774.503,45;R$ 160.153,87;4.797;Agenor Bertoncelo;3.150;R$ 3.369.174,07;R$ 1.250.000,00;Não;-;-;-;-
Floresta;08/06/2014 08:00;245/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,736;R$ 32.150.102,53;R$ 261.777,79;10.458;Ademir Luiz Maciel;60;R$ 302.000,00;R$ 0,00;Não;-;-;-;-
Foz do Iguaçu;08/06/2014 08:00;288/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,751;R$ 1.118.860.550,99;R$ 17.883.003,39;285.415;Francisco Lacerda Brasileiro;710;R$ 3.557.000,00;R$ 190.000,00;Não;-;-;-;-
Guaporema;08/06/2014 08:00;232/2014;Inundações;0,719;R$ 16.081.338,50;R$ 72.306,52;2.191;Gilberto Castiglioni;50;R$ 300.000,00;R$ 1.030.000,00;Não;-;-;-;-
Nova Cantú;08/06/2014 08:00;249/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,658;R$ 26.567.862,33;R$ 307.690,42;6.790;Airton Antonio Agnolin;4.000;R$ 4.785.000,00;R$ 300.000,00;Não;-;-;-;-
Nova Prata do Iguaçu;08/06/2014 08:00;290/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,716;R$ 48.508.420,54;R$ 389.704,59;12.699;Sergio Faust;720;R$ 5.125.000,00;R$ 5.400.000,00;Não;-;-;-;-
Realeza;08/06/2014 08:00;258/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,722;R$ 59.821.841,45;R$ 685.721,09;19.247;PAULO CEZAR CASARIL;97;R$ 995.000,00;R$ 1.245.000,00;Não;-;-;-;-
Santa Tereza do Oeste;08/06/2014 08:00;266/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,705;R$ 43.674.356,04;R$ 527.075,40;13.174;Elio Marciniak;262;R$ 2.150.000,00;R$ 1.500.000,00;Não;-;-;-;-
Saudade do Iguaçu;08/06/2014 08:00;247/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,699;R$ 47.046.809,37;R$ 696.827,13;6.108;DARLEI TRENTO;643;R$ 1.000.000,00;R$ 2.000.000,00;Não;-;-;-;-
Sulina;08/06/2014 08:00;229/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,693;R$ 18.704.306,02;R$ 142.030,94;3.440;Paulo Horn;2.203;R$ 1.500.000,00;R$ 2.660.000,00;Não;-;-;-;-
Verê;08/06/2014 08:00;333/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,72;R$ 31.576.459,40;R$ 417.674,47;7.932;Ademilso Rosin;800;R$ 24.450,00;R$ 8.000,00;Não;-;-;-;-
Cafezal do Sul;08/06/2014 07:43;354/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,692;R$ 19.969.355,76;R$ 130.646,88;4.473;Mario Junio Kazuo da Silva;200;R$ 1.510.000,00;R$ 13.000,00;Não;-;-;-;-
Querência do Norte;08/06/2014 07:20;261/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,688;R$ 39.732.322,66;R$ 255.954,22;10.685;Alex Sandro Fernandes;652;R$ 724.000,00;R$ 1.609.000,00;Não;-;-;-;-
Diamante do Oeste;08/06/2014 07:00;254/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,644;R$ 22.014.980,53;R$ 112.941,81;4.557;Guilherme Pivatto Junior;5.024;R$ 60.000,00;R$ 240.000,00;Não;-;-;-;-
Planaltina do Paraná;08/06/2014 07:00;341/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,705;R$ 19.234.733,28;R$ 99.063,22;4.070;Celso Maggioni;22;R$ 50.000,00;R$ 250.000,00;Não;-;-;-;-
São João do Triunfo;08/06/2014 07:00;220/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,6290;R$ 42.542.986,88;R$ 604.590,94;13.726;Abimael do Valle;1.000;R$ 5.720.000,00;R$ 230.000,00;Não;-;-;-;-
Vera Cruz do Oeste;08/06/2014 07:00;256/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,699;R$ 28.755.655,18;R$ 334.334,20;8.215;Ahmad Issa;9.006;R$ 1.595.000,00;R$ 1.488.950,00;Não;-;-;-;-
Céu Azul;08/06/2014 06:50;282/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,732;R$ 50.439.707,94;R$ 805.986,95;11.087;LAURINDO SPEROTTO;500;R$ 159.756,00;R$ 300.000,00;Não;-;-;-;-
Cruzeiro do Iguaçu;08/06/2014 06:00;271/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,709;R$ 23.695.147,49;R$ 154.841,42;4.133;LEONIR ANTÔNIO GELHEN;353;R$ 240.000,00;R$ 728.063,00;Não;-;-;-;-
Ivaiporã;08/06/2014 06:00;189/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,73;R$ 97.831.134,58;R$ 862.916,53;32.720;Luiz Carlos Gil;2.404;R$ 6.720.000,00;R$ 1.400.000,00;Não;-;-;-;-
Lindoeste;08/06/2014 06:00;231/2014;Enxurradas;0,666;R$ 22.866.502,14;R$ 186.718,68;5.175;Silvio de Souza;1.668;R$ 10.445.500,00;R$ 2.813.155,00;Não;-;-;-;-
Palmital;08/06/2014 06:00;306/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,639;R$ 46.372.547,23;R$ 292.926,37;13.033;Valdenei De Souza;3.640;R$ 660.972,00;R$ 6.048,00;Não;-;-;-;-
Rondon;08/06/2014 06:00;294/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,713;-;R$ 334.177,77;9.097;Roberto Aparecido Corredato;83;R$ 108.000,00;R$ 90.000,00;Não;-;-;-;-
São José das Palmeiras;08/06/2014 06:00;242/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,713;R$ 18.100.434,26;R$ 90.804,68;3.870;Nelton Brum;521;R$ 2.865.000,00;R$ 200.000,00;Não;-;-;-;-
Marechal Cândido Rondon;08/06/2014 05:00;230/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,774;R$ 239.770.149,84;R$ 2.832.322,12;55.836;Marcio Andrei Rauber;15;R$ 0,00;R$ 460.000,00;Não;-;-;-;-
Guaraniaçu;08/06/2014 04:00;244/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,677;R$ 51.571.659,04;R$ 471.308,59;13.735;Osmario de Lima Portela;806;R$ 2.301.000,00;R$ 0,00;Não;-;-;-;-
Diamante do Sul;08/06/2014 03:30;275/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,608;R$ 15.788.554,65;R$ 69.556,11;3.171;Darci Tirelli;1.420;R$ 982.000,00;R$ 245.000,00;Não;-;-;-;-
Campo Bonito;08/06/2014 03:10;217/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,681;R$ 20.540.368,90;R$ 240.610,61;4.027;MARIO WEBER;425;R$ 312.000,00;R$ 3.484.000,00;Não;-;-;-;-
Altamira do Paraná;08/06/2014 02:00;259/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,667;R$ 21.034.354,12;R$ 83.778,38;3.590;José Etevaldo de Oliveira;129;R$ 3.088.458,00;R$ 765.835,00;Não;-;-;-;-
Mallet;08/06/2014 01:40;216/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,708;R$ 45.095.724,59;R$ 694.572,53;13.428;Moacir Alfredo Szinvelski;1.109;R$ 3.798.354,00;R$ 4.981.400,00;Não;-;-;-;-
Quitandinha;08/06/2014 01:30;274/2014;Enxurradas;0,68;R$ 59.607.543,44;R$ 450.834,35;18.398;JOSÉ RIBEIRO DE MOURA;505;R$ 80.000,00;R$ 0,00;Não;-;-;-;-
São Tomé;08/06/2014 00:30;339/2014;Enxurradas;0,725;R$ 24.697.682,26;R$ 157.430,66;5.232;Ocelio Cesar Ferreira Leite;56;R$ 1.390.000,00;R$ 4.235,00;Não;-;-;-;-
Turvo;08/06/2014 00:30;319/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,672;R$ 60.202.854,54;R$ 543.544,82;14.231;Jeronimo Gadens Do Rosario;2.510;R$ 810.000,00;R$ 0,00;Não;-;-;-;-
Umuarama;08/06/2014 00:30;279/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,761;R$ 411.396.190,08;R$ 3.671.606,77;117.095;HERMES PIMENTEL DA SILVA;3.000;R$ 3.615.000,00;R$ 0,00;Não;-;-;-;-
Janiópolis;08/06/2014 00:00;304/2014;Tempestade Local/Convectiva - Chuvas Intensas;0,696;R$ 24.835.421,02;R$ 250.313,57;5.870;ISMAEL JOSÉ DEZANOSKI;1.002;R$ 1.200.000,00;R$ 300.000,00;Não;-;-;-;-
